bpid,mlbid,Name,Year,Age,Team,Role,G,GS,IP,Pitches,,,,,,,,,,,,,,,,,,,,mlbid,Name,Year,Age,Team,Role,G,GS,IP,Pitches
106036,664139,Ian Gibaut,2022,28,CIN,RP,33,0,34.7,675,,,,,,,,,,,,,,,,,,,,664139,Ian Gibaut,2022,28,CLE,RP,1,0,1.3,28
107918,641656,Ian Hamilton,2022,27,MIN,RP,1,0,2.7,42,,,,,,,,,,,,,,,,,,,,664139,Ian Gibaut,2022,28,CIN,RP,33,0,34.7,675
52572,453178,Ian Kennedy,2022,37,AZ,RP,57,0,50.3,861,,,,,,,,,,,,,,,,,,,,641656,Ian Hamilton,2022,27,MIN,RP,1,0,2.7,42
60095,545121,Ildemaro Vargas,2022,30,WSH,RP,1,0,1,6,,,,,,,,,,,,,,,,,,,,453178,Ian Kennedy,2022,37,AZ,RP,57,0,50.3,861
69854,607054,Jace Peterson,2022,32,MIL,RP,1,0,1,8,,,,,,,,,,,,,,,,,,,,545121,Ildemaro Vargas,2022,30,WSH,RP,1,0,1.0,6
104779,656427,Jack Flaherty,2022,26,STL,RP,1,0,1,19,,,,,,,,,,,,,,,,,,,,607054,Jace Peterson,2022,32,MIL,RP,1,0,1.0,8
104779,656427,Jack Flaherty,2022,26,STL,SP,8,8,35,643,,,,,,,,,,,,,,,,,,,,656427,Jack Flaherty,2022,26,STL,RP,1,0,1.0,19
68302,598265,Jackie Bradley Jr.,2022,32,BOS,RP,1,0,1,30,,,,,,,,,,,,,,,,,,,,656427,Jack Flaherty,2022,26,STL,SP,8,8,35.0,643
102080,608686,Jack Mayfield,2022,31,LAA,RP,1,0,1,13,,,,,,,,,,,,,,,,,,,,598265,Jackie Bradley Jr.,2022,32,BOS,RP,1,0,1.0,30
125864,663804,Jackson Kowar,2022,25,KC,RP,7,0,15.7,311,,,,,,,,,,,,,,,,,,,,608686,Jack Mayfield,2022,31,LAA,RP,1,0,1.0,13
101446,623451,Jackson Stephens,2022,28,ATL,RP,38,0,50.7,888,,,,,,,,,,,,,,,,,,,,663804,Jackson Kowar,2022,25,KC,RP,7,0,15.7,311
101446,623451,Jackson Stephens,2022,28,ATL,SP,1,1,3,56,,,,,,,,,,,,,,,,,,,,623451,Jackson Stephens,2022,28,ATL,RP,38,0,50.7,888
110928,676194,Jackson Tetreault,2022,26,WSH,SP,4,4,21,365,,,,,,,,,,,,,,,,,,,,623451,Jackson Stephens,2022,28,ATL,SP,1,1,3.0,56
69837,606930,Jacob Barnes,2022,32,DET,RP,22,0,20.7,336,,,,,,,,,,,,,,,,,,,,676194,Jackson Tetreault,2022,26,WSH,SP,4,4,21.0,365
69837,606930,Jacob Barnes,2022,32,NYY,RP,1,0,1.7,25,,,,,,,,,,,,,,,,,,,,606930,Jacob Barnes,2022,32,DET,RP,22,0,20.7,336
67740,594798,Jacob deGrom,2022,34,NYM,SP,11,11,64.3,939,,,,,,,,,,,,,,,,,,,,606930,Jacob Barnes,2022,32,NYY,RP,1,0,1.7,25
110176,621082,Jacob Lemoine,2022,28,OAK,RP,9,0,16.3,298,,,,,,,,,,,,,,,,,,,,594798,Jacob deGrom,2022,34,NYM,SP,11,11,64.3,939
103054,642545,Jaime Barría,2022,25,LAA,RP,34,0,74.7,1047,,,,,,,,,,,,,,,,,,,,621082,Jacob Lemoine,2022,28,OAK,RP,9,0,16.3,298
103054,642545,Jaime Barría,2022,25,LAA,SP,1,1,4.7,76,,,,,,,,,,,,,,,,,,,,642545,Jaime Barría,2022,25,LAA,RP,34,0,74.7,1047
113690,656234,Jake Bird,2022,26,COL,RP,38,0,47.7,745,,,,,,,,,,,,,,,,,,,,642545,Jaime Barría,2022,25,LAA,SP,1,1,4.7,76
102532,641394,Jake Brentz,2022,27,KC,RP,8,0,5.3,159,,,,,,,,,,,,,,,,,,,,656234,Jake Bird,2022,26,COL,RP,38,0,47.7,745
109645,664776,Jake Cousins,2022,27,MIL,RP,12,0,13.3,267,,,,,,,,,,,,,,,,,,,,641394,Jake Brentz,2022,27,KC,RP,8,0,5.3,159
55842,518617,Jake Diekman,2022,35,CWS,RP,26,0,19.3,377,,,,,,,,,,,,,,,,,,,,664776,Jake Cousins,2022,27,MIL,RP,12,0,13.3,267
55842,518617,Jake Diekman,2022,35,BOS,RP,44,0,38.3,784,,,,,,,,,,,,,,,,,,,,518617,Jake Diekman,2022,35,CWS,RP,26,0,19.3,377
107802,670288,Jake Fishman,2022,27,MIA,RP,7,0,11,171,,,,,,,,,,,,,,,,,,,,518617,Jake Diekman,2022,35,BOS,RP,44,0,38.3,784
70517,606993,Jake Hager,2022,29,AZ,RP,3,0,2.3,28,,,,,,,,,,,,,,,,,,,,670288,Jake Fishman,2022,27,MIA,RP,7,0,11.0,171
48219,459429,Jake McGee,2022,35,MIL,RP,6,0,5.7,93,,,,,,,,,,,,,,,,,,,,606993,Jake Hager,2022,29,AZ,RP,3,0,2.3,28
48219,459429,Jake McGee,2022,35,WSH,RP,12,0,10,172,,,,,,,,,,,,,,,,,,,,459429,Jake McGee,2022,35,MIL,RP,6,0,5.7,93
48219,459429,Jake McGee,2022,35,SF,RP,24,0,21.3,364,,,,,,,,,,,,,,,,,,,,459429,Jake McGee,2022,35,WSH,RP,12,0,10.0,172
58507,543606,Jake Odorizzi,2022,32,ATL,SP,10,10,46.3,850,,,,,,,,,,,,,,,,,,,,459429,Jake McGee,2022,35,SF,RP,24,0,21.3,364
58507,543606,Jake Odorizzi,2022,32,HOU,SP,12,12,60,948,,,,,,,,,,,,,,,,,,,,543606,Jake Odorizzi,2022,32,ATL,SP,10,10,46.3,850
71171,596082,Jake Reed,2022,29,NYM,RP,5,0,6.3,134,,,,,,,,,,,,,,,,,,,,543606,Jake Odorizzi,2022,32,HOU,SP,12,12,60.0,948
71171,596082,Jake Reed,2022,29,LAD,RP,5,0,4.7,70,,,,,,,,,,,,,,,,,,,,596082,Jake Reed,2022,29,NYM,RP,5,0,6.3,134
71171,596082,Jake Reed,2022,29,BAL,RP,8,0,5.7,103,,,,,,,,,,,,,,,,,,,,596082,Jake Reed,2022,29,LAD,RP,5,0,4.7,70
111034,673904,Jake Walsh,2022,26,STL,RP,3,0,2.7,65,,,,,,,,,,,,,,,,,,,,596082,Jake Reed,2022,29,BAL,RP,8,0,5.7,103
107143,663765,Jake Woodford,2022,25,STL,RP,26,0,43,621,,,,,,,,,,,,,,,,,,,,673904,Jake Walsh,2022,26,STL,RP,3,0,2.7,65
107143,663765,Jake Woodford,2022,25,STL,SP,1,1,5.3,76,,,,,,,,,,,,,,,,,,,,663765,Jake Woodford,2022,25,STL,RP,26,0,43.0,621
71017,596001,Jakob Junis,2022,29,SF,RP,6,0,28,412,,,,,,,,,,,,,,,,,,,,663765,Jake Woodford,2022,25,STL,SP,1,1,5.3,76
71017,596001,Jakob Junis,2022,29,SF,SP,17,17,84,1386,,,,,,,,,,,,,,,,,,,,596001,Jakob Junis,2022,29,SF,RP,6,0,28.0,412
105394,656222,Jalen Beeks,2022,28,TB,RP,35,0,48.3,793,,,,,,,,,,,,,,,,,,,,596001,Jakob Junis,2022,29,SF,SP,17,17,84.0,1386
105394,656222,Jalen Beeks,2022,28,TB,SP,7,7,12.7,206,,,,,,,,,,,,,,,,,,,,656222,Jalen Beeks,2022,28,TB,RP,35,0,48.3,793
107171,621076,James Kaprielian,2022,28,OAK,SP,26,26,134,2230,,,,,,,,,,,,,,,,,,,,656222,Jalen Beeks,2022,28,TB,SP,7,7,12.7,206
110111,675916,James Karinchak,2022,26,CLE,RP,38,0,39,704,,,,,,,,,,,,,,,,,,,,621076,James Kaprielian,2022,28,OAK,SP,26,26,134.0,2230
106543,664942,James Naile,2022,29,STL,RP,7,0,9,126,,,,,,,,,,,,,,,,,,,,675916,James Karinchak,2022,26,CLE,RP,38,0,39.0,704
104864,656803,James Norwood,2022,28,PHI,RP,20,0,17.3,370,,,,,,,,,,,,,,,,,,,,664942,James Naile,2022,29,STL,RP,7,0,9.0,126
68694,592791,Jameson Taillon,2022,30,NYY,SP,32,32,177.3,2787,,,,,,,,,,,,,,,,,,,,656803,James Norwood,2022,28,PHI,RP,20,0,17.3,370
67687,594311,Jandel Gustave,2022,29,MIL,RP,27,0,28,466,,,,,,,,,,,,,,,,,,,,592791,Jameson Taillon,2022,30,NYY,SP,32,32,177.3,2787
110107,676083,Janson Junk,2022,26,LAA,RP,1,0,1,18,,,,,,,,,,,,,,,,,,,,594311,Jandel Gustave,2022,29,MIL,RP,27,0,28.0,466
110107,676083,Janson Junk,2022,26,LAA,SP,2,2,7.3,141,,,,,,,,,,,,,,,,,,,,676083,Janson Junk,2022,26,LAA,RP,1,0,1.0,18
125761,657649,Jared Koenig,2022,28,OAK,RP,5,0,14,223,,,,,,,,,,,,,,,,,,,,676083,Janson Junk,2022,26,LAA,SP,2,2,7.3,141
125761,657649,Jared Koenig,2022,28,OAK,SP,5,5,25.3,430,,,,,,,,,,,,,,,,,,,,657649,Jared Koenig,2022,28,OAK,RP,5,0,14.0,223
110864,676660,Jared Solomon,2022,25,CIN,RP,9,0,8.3,157,,,,,,,,,,,,,,,,,,,,657649,Jared Koenig,2022,28,OAK,SP,5,5,25.3,430
69788,606424,Jarlín García,2022,29,SF,RP,58,0,65,1015,,,,,,,,,,,,,,,,,,,,676660,Jared Solomon,2022,25,CIN,RP,9,0,8.3,157
68490,592094,Jason Adam,2022,30,TB,RP,67,0,63.3,942,,,,,,,,,,,,,,,,,,,,606424,Jarlín García,2022,29,SF,RP,58,0,65.0,1015
109313,669920,Jason Alexander,2022,29,MIL,RP,7,0,15.7,255,,,,,,,,,,,,,,,,,,,,592094,Jason Adam,2022,30,TB,RP,67,0,63.3,942
109313,669920,Jason Alexander,2022,29,MIL,SP,11,11,56,905,,,,,,,,,,,,,,,,,,,,669920,Jason Alexander,2022,29,MIL,RP,7,0,15.7,255
109174,671345,Jason Foley,2022,26,DET,RP,60,0,60.3,961,,,,,,,,,,,,,,,,,,,,669920,Jason Alexander,2022,29,MIL,SP,11,11,56.0,905
107428,665871,Javier Assad,2022,24,CHC,RP,1,0,1,21,,,,,,,,,,,,,,,,,,,,671345,Jason Foley,2022,26,DET,RP,60,0,60.3,961
107428,665871,Javier Assad,2022,24,CHC,SP,8,8,36.7,669,,,,,,,,,,,,,,,,,,,,665871,Javier Assad,2022,24,CHC,RP,1,0,1.0,21
103260,642770,Javy Guerra,2022,26,SD,RP,1,0,2,55,,,,,,,,,,,,,,,,,,,,665871,Javier Assad,2022,24,CHC,SP,8,8,36.7,669
103260,642770,Javy Guerra,2022,26,TB,RP,17,0,16,275,,,,,,,,,,,,,,,,,,,,642770,Javy Guerra,2022,26,SD,RP,1,0,2.0,55
58309,543351,Jay Jackson,2022,34,ATL,RP,2,0,1.3,12,,,,,,,,,,,,,,,,,,,,642770,Javy Guerra,2022,26,TB,RP,17,0,16.0,275
100243,605525,J.B. Wendelken,2022,29,AZ,RP,29,0,29,488,,,,,,,,,,,,,,,,,,,,543351,Jay Jackson,2022,34,ATL,RP,2,0,1.3,12
104211,650496,J.C. Mejía,2022,25,MIL,RP,2,0,2.3,59,,,,,,,,,,,,,,,,,,,,605525,J.B. Wendelken,2022,29,AZ,RP,29,0,29.0,488
104735,656257,Jeff Brigham,2022,30,MIA,RP,16,0,24,419,,,,,,,,,,,,,,,,,,,,650496,J.C. Mejía,2022,25,MIL,RP,2,0,2.3,59
105425,656546,Jeff Hoffman,2022,29,CIN,RP,34,0,43,814,,,,,,,,,,,,,,,,,,,,656257,Jeff Brigham,2022,30,MIA,RP,16,0,24.0,419
105425,656546,Jeff Hoffman,2022,29,CIN,SP,1,1,1.7,34,,,,,,,,,,,,,,,,,,,,656546,Jeff Hoffman,2022,29,CIN,RP,34,0,43.0,814
106950,605488,Jeffrey Springs,2022,29,TB,RP,8,0,10.3,145,,,,,,,,,,,,,,,,,,,,656546,Jeff Hoffman,2022,29,CIN,SP,1,1,1.7,34
106950,605488,Jeffrey Springs,2022,29,TB,SP,25,25,125,2004,,,,,,,,,,,,,,,,,,,,605488,Jeffrey Springs,2022,29,TB,RP,8,0,10.3,145
68855,595191,Jerad Eickhoff,2022,31,PIT,SP,1,1,4.3,83,,,,,,,,,,,,,,,,,,,,605488,Jeffrey Springs,2022,29,TB,SP,25,25,125.0,2004
119526,669093,Jeremiah Estrada,2022,23,CHC,RP,5,0,5.7,117,,,,,,,,,,,,,,,,,,,,595191,Jerad Eickhoff,2022,31,PIT,SP,1,1,4.3,83
109420,676886,Jeremy Beasley,2022,26,TOR,RP,9,0,15,271,,,,,,,,,,,,,,,,,,,,669093,Jeremiah Estrada,2022,23,CHC,RP,5,0,5.7,117
47279,445926,Jesse Chavez,2022,38,ATL,RP,45,0,52,877,,,,,,,,,,,,,,,,,,,,676886,Jeremy Beasley,2022,26,TOR,RP,9,0,15.0,271
47279,445926,Jesse Chavez,2022,38,ATL,SP,1,1,1,18,,,,,,,,,,,,,,,,,,,,445926,Jesse Chavez,2022,38,ATL,RP,45,0,52.0,877
47279,445926,Jesse Chavez,2022,38,CHC,RP,3,0,5.7,85,,,,,,,,,,,,,,,,,,,,445926,Jesse Chavez,2022,38,ATL,SP,1,1,1.0,18
47279,445926,Jesse Chavez,2022,38,LAA,RP,11,0,10.7,228,,,,,,,,,,,,,,,,,,,,445926,Jesse Chavez,2022,38,CHC,RP,3,0,5.7,85
111104,672911,Jesus Cruz,2022,27,ATL,RP,7,0,8.7,163,,,,,,,,,,,,,,,,,,,,445926,Jesse Chavez,2022,38,LAA,RP,11,0,10.7,228
109135,666200,Jesús Luzardo,2022,24,MIA,SP,18,18,100.3,1644,,,,,,,,,,,,,,,,,,,,672911,Jesus Cruz,2022,27,ATL,RP,7,0,8.7,163
101190,622786,Jesus Tinoco,2022,27,TEX,RP,15,0,17.7,291,,,,,,,,,,,,,,,,,,,,666200,Jesús Luzardo,2022,24,MIA,SP,18,18,100.3,1644
101190,622786,Jesus Tinoco,2022,27,TEX,SP,2,2,3,59,,,,,,,,,,,,,,,,,,,,622786,Jesus Tinoco,2022,27,TEX,RP,15,0,17.7,291
58905,544727,Jeurys Familia,2022,32,BOS,RP,10,0,10.3,197,,,,,,,,,,,,,,,,,,,,622786,Jesus Tinoco,2022,27,TEX,SP,2,2,3.0,59
58905,544727,Jeurys Familia,2022,32,PHI,RP,38,0,34,620,,,,,,,,,,,,,,,,,,,,544727,Jeurys Familia,2022,32,BOS,RP,10,0,10.3,197
71010,605194,Jharel Cotton,2022,30,MIN,RP,25,0,35,587,,,,,,,,,,,,,,,,,,,,544727,Jeurys Familia,2022,32,PHI,RP,38,0,34.0,620
71010,605194,Jharel Cotton,2022,30,SF,RP,5,0,8,159,,,,,,,,,,,,,,,,,,,,605194,Jharel Cotton,2022,30,MIN,RP,25,0,35.0,587
105894,661395,Jhoan Duran,2022,24,MIN,RP,57,0,67.7,1023,,,,,,,,,,,,,,,,,,,,605194,Jharel Cotton,2022,30,SF,RP,5,0,8.0,159
104044,646242,Jhonathan Diaz,2022,25,LAA,RP,1,0,4,53,,,,,,,,,,,,,,,,,,,,661395,Jhoan Duran,2022,24,MIN,RP,57,0,67.7,1023
104044,646242,Jhonathan Diaz,2022,25,LAA,SP,3,3,11.3,183,,,,,,,,,,,,,,,,,,,,646242,Jhonathan Diaz,2022,25,LAA,RP,1,0,4.0,53
107251,664584,Jhon Romero,2022,27,MIN,RP,4,0,5,90,,,,,,,,,,,,,,,,,,,,646242,Jhonathan Diaz,2022,25,LAA,SP,3,3,11.3,183
49925,468504,Jhoulys Chacín,2022,34,COL,RP,35,0,47.3,786,,,,,,,,,,,,,,,,,,,,664584,Jhon Romero,2022,27,MIN,RP,4,0,5.0,90
106140,623474,Jimmy Herget,2022,28,LAA,RP,48,0,66,953,,,,,,,,,,,,,,,,,,,,468504,Jhoulys Chacín,2022,34,COL,RP,35,0,47.3,786
106140,623474,Jimmy Herget,2022,28,LAA,SP,1,1,3,43,,,,,,,,,,,,,,,,,,,,623474,Jimmy Herget,2022,28,LAA,RP,48,0,66.0,953
108073,669424,Jimmy Lambert,2022,27,CWS,RP,40,0,40.3,696,,,,,,,,,,,,,,,,,,,,623474,Jimmy Herget,2022,28,LAA,SP,1,1,3.0,43
108073,669424,Jimmy Lambert,2022,27,CWS,SP,2,2,6.7,122,,,,,,,,,,,,,,,,,,,,669424,Jimmy Lambert,2022,27,CWS,RP,40,0,40.3,696
102793,642231,Jimmy Yacabonis,2022,30,MIA,RP,9,0,9.3,180,,,,,,,,,,,,,,,,,,,,669424,Jimmy Lambert,2022,27,CWS,SP,2,2,6.7,122
102793,642231,Jimmy Yacabonis,2022,30,TB,RP,4,0,3.7,87,,,,,,,,,,,,,,,,,,,,642231,Jimmy Yacabonis,2022,30,MIA,RP,9,0,9.3,180
102793,642231,Jimmy Yacabonis,2022,30,TB,SP,1,1,1,21,,,,,,,,,,,,,,,,,,,,642231,Jimmy Yacabonis,2022,30,TB,RP,4,0,3.7,87
109297,672851,Joan Adon,2022,23,WSH,SP,14,14,64.7,1204,,,,,,,,,,,,,,,,,,,,642231,Jimmy Yacabonis,2022,30,TB,SP,1,1,1.0,21
107450,669618,Joe Barlow,2022,26,TEX,RP,35,0,35,554,,,,,,,,,,,,,,,,,,,,672851,Joan Adon,2022,23,WSH,SP,14,14,64.7,1204
102625,641729,Joe Jiménez,2022,27,DET,RP,62,0,56.7,937,,,,,,,,,,,,,,,,,,,,669618,Joe Barlow,2022,26,TEX,RP,35,0,35.0,554
59351,523260,Joe Kelly,2022,34,CWS,RP,42,0,36,669,,,,,,,,,,,,,,,,,,,,641729,Joe Jiménez,2022,27,DET,RP,62,0,56.7,937
59351,523260,Joe Kelly,2022,34,CWS,SP,1,1,1,34,,,,,,,,,,,,,,,,,,,,523260,Joe Kelly,2022,34,CWS,RP,42,0,36.0,669
108954,669270,Joel Kuhnel,2022,27,CIN,RP,53,0,58,926,,,,,,,,,,,,,,,,,,,,523260,Joe Kelly,2022,34,CWS,SP,1,1,1.0,34
69756,606303,Joel Payamps,2022,28,OAK,RP,12,0,13,204,,,,,,,,,,,,,,,,,,,,669270,Joel Kuhnel,2022,27,CIN,RP,53,0,58.0,926
69756,606303,Joel Payamps,2022,28,KC,RP,29,0,42.7,748,,,,,,,,,,,,,,,,,,,,606303,Joel Payamps,2022,28,OAK,RP,12,0,13.0,204
66246,570257,Joely Rodríguez,2022,30,NYM,RP,55,0,50.3,842,,,,,,,,,,,,,,,,,,,,606303,Joel Payamps,2022,28,KC,RP,29,0,42.7,748
100110,573009,Joe Mantiply,2022,31,AZ,RP,69,0,60,861,,,,,,,,,,,,,,,,,,,,570257,Joely Rodríguez,2022,30,NYM,RP,55,0,50.3,842
70473,605397,Joe Musgrove,2022,29,SD,SP,30,30,181,2833,,,,,,,,,,,,,,,,,,,,573009,Joe Mantiply,2022,31,AZ,RP,69,0,60.0,861
135535,657746,Joe Ryan,2022,26,MIN,SP,27,27,147,2390,,,,,,,,,,,,,,,,,,,,605397,Joe Musgrove,2022,29,SD,SP,30,30,181.0,2833
51129,501925,Joe Smith,2022,38,MIN,RP,34,0,27.3,450,,,,,,,,,,,,,,,,,,,,657746,Joe Ryan,2022,26,MIN,SP,27,27,147.0,2390
70550,607216,Joey Krehbiel,2022,29,BAL,RP,56,0,57.7,977,,,,,,,,,,,,,,,,,,,,501925,Joe Smith,2022,38,MIN,RP,34,0,27.3,450
108756,666214,Joey Wentz,2022,24,DET,SP,7,7,32.7,551,,,,,,,,,,,,,,,,,,,,607216,Joey Krehbiel,2022,29,BAL,RP,56,0,57.7,977
109005,670912,Johan Oviedo,2022,24,PIT,SP,7,7,30.7,538,,,,,,,,,,,,,,,,,,,,666214,Joey Wentz,2022,24,DET,SP,7,7,32.7,551
109005,670912,Johan Oviedo,2022,24,STL,RP,13,0,20.3,339,,,,,,,,,,,,,,,,,,,,670912,Johan Oviedo,2022,24,PIT,SP,7,7,30.7,538
109005,670912,Johan Oviedo,2022,24,STL,SP,1,1,5,103,,,,,,,,,,,,,,,,,,,,670912,Johan Oviedo,2022,24,STL,RP,13,0,20.3,339
70432,605154,John Brebbia,2022,32,SF,RP,65,0,57,931,,,,,,,,,,,,,,,,,,,,670912,Johan Oviedo,2022,24,STL,SP,1,1,5.0,103
70432,605154,John Brebbia,2022,32,SF,SP,11,11,11,164,,,,,,,,,,,,,,,,,,,,605154,John Brebbia,2022,32,SF,RP,65,0,57.0,931
125575,667463,John King,2022,27,TEX,RP,39,0,51.3,749,,,,,,,,,,,,,,,,,,,,605154,John Brebbia,2022,32,SF,SP,11,11,11.0,164
71295,607644,John Means,2022,29,BAL,SP,2,2,8,135,,,,,,,,,,,,,,,,,,,,667463,John King,2022,27,TEX,RP,39,0,51.3,749
47415,456501,Johnny Cueto,2022,36,CWS,RP,1,0,5,77,,,,,,,,,,,,,,,,,,,,607644,John Means,2022,29,BAL,SP,2,2,8.0,135
47415,456501,Johnny Cueto,2022,36,CWS,SP,24,24,153.3,2295,,,,,,,,,,,,,,,,,,,,456501,Johnny Cueto,2022,36,CWS,RP,1,0,5.0,77
108561,670167,John Schreiber,2022,28,BOS,RP,64,0,65,1020,,,,,,,,,,,,,,,,,,,,456501,Johnny Cueto,2022,36,CWS,SP,24,24,153.3,2295
109051,668941,JoJo Romero,2022,25,STL,RP,15,0,14.3,237,,,,,,,,,,,,,,,,,,,,670167,John Schreiber,2022,28,BOS,RP,64,0,65.0,1020
109051,668941,JoJo Romero,2022,25,PHI,RP,2,0,2,34,,,,,,,,,,,,,,,,,,,,668941,JoJo Romero,2022,25,STL,RP,15,0,14.3,237
123117,669169,Jonathan Heasley,2022,25,KC,SP,21,21,104,1702,,,,,,,,,,,,,,,,,,,,668941,JoJo Romero,2022,25,PHI,RP,2,0,2.0,34
103055,642546,Jonathan Hernández,2022,25,TEX,RP,29,0,30.3,511,,,,,,,,,,,,,,,,,,,,669169,Jonathan Heasley,2022,25,KC,SP,21,21,104.0,1702
103038,642528,Jonathan Loáisiga,2022,27,NYY,RP,50,0,48,767,,,,,,,,,,,,,,,,,,,,642546,Jonathan Hernández,2022,25,TEX,RP,29,0,30.3,511
68564,592351,Jon Gray,2022,30,TEX,SP,24,24,127.3,2059,,,,,,,,,,,,,,,,,,,,642528,Jonathan Loáisiga,2022,27,NYY,RP,50,0,48.0,767
107962,663855,Jordan Hicks,2022,25,STL,RP,27,0,35,557,,,,,,,,,,,,,,,,,,,,592351,Jon Gray,2022,30,TEX,SP,24,24,127.3,2059
107962,663855,Jordan Hicks,2022,25,STL,SP,8,8,26.3,494,,,,,,,,,,,,,,,,,,,,663855,Jordan Hicks,2022,25,STL,RP,27,0,35.0,557
104804,656548,Jordan Holloway,2022,26,MIA,RP,1,0,2.7,48,,,,,,,,,,,,,,,,,,,,663855,Jordan Hicks,2022,25,STL,SP,8,8,26.3,494
58407,543475,Jordan Lyles,2022,31,BAL,SP,32,32,179,2988,,,,,,,,,,,,,,,,,,,,656548,Jordan Holloway,2022,26,MIA,RP,1,0,2.7,48
104855,656756,Jordan Montgomery,2022,29,STL,SP,11,11,63.7,1002,,,,,,,,,,,,,,,,,,,,543475,Jordan Lyles,2022,31,BAL,SP,32,32,179.0,2988
104855,656756,Jordan Montgomery,2022,29,NYY,SP,21,21,114.7,1713,,,,,,,,,,,,,,,,,,,,656756,Jordan Montgomery,2022,29,STL,SP,11,11,63.7,1002
103808,605447,Jordan Romano,2022,29,TOR,RP,63,0,64,963,,,,,,,,,,,,,,,,,,,,656756,Jordan Montgomery,2022,29,NYY,SP,21,21,114.7,1713
109067,642068,Jordan Sheffield,2022,27,COL,RP,2,0,2,37,,,,,,,,,,,,,,,,,,,,605447,Jordan Romano,2022,29,TOR,RP,63,0,64.0,963
70543,607179,Jordan Weems,2022,29,WSH,RP,32,0,39.7,738,,,,,,,,,,,,,,,,,,,,642068,Jordan Sheffield,2022,27,COL,RP,2,0,2.0,37
105466,660896,Jorge Alcala,2022,26,MIN,RP,2,0,2.3,40,,,,,,,,,,,,,,,,,,,,607179,Jordan Weems,2022,29,WSH,RP,32,0,39.7,738
70464,605347,Jorge López,2022,29,MIN,RP,23,0,22.7,386,,,,,,,,,,,,,,,,,,,,660896,Jorge Alcala,2022,26,MIN,RP,2,0,2.3,40
70464,605347,Jorge López,2022,29,BAL,RP,44,0,48.3,775,,,,,,,,,,,,,,,,,,,,605347,Jorge López,2022,29,MIN,RP,23,0,22.7,386
100568,621237,José Alvarado,2022,27,PHI,RP,59,0,51,881,,,,,,,,,,,,,,,,,,,,605347,Jorge López,2022,29,BAL,RP,44,0,48.3,775
50878,501625,Jose Alvarez,2022,33,SF,RP,21,0,15.3,273,,,,,,,,,,,,,,,,,,,,621237,José Alvarado,2022,27,PHI,RP,59,0,51.0,881
100574,621244,José Berríos,2022,28,TOR,SP,32,32,172,2721,,,,,,,,,,,,,,,,,,,,501625,Jose Alvarez,2022,33,SF,RP,21,0,15.3,273
109526,676130,José Butto,2022,24,NYM,SP,1,1,4,98,,,,,,,,,,,,,,,,,,,,621244,José Berríos,2022,28,TOR,SP,32,32,172.0,2721
102119,620454,José Castillo,2022,26,SD,RP,1,0,1,16,,,,,,,,,,,,,,,,,,,,676130,José Butto,2022,24,NYM,SP,1,1,4.0,98
59872,542585,José Cisnero,2022,33,DET,RP,28,0,25,430,,,,,,,,,,,,,,,,,,,,620454,José Castillo,2022,26,SD,RP,1,0,1.0,16
105798,621016,Jose Cuas,2022,28,KC,RP,47,0,37.7,670,,,,,,,,,,,,,,,,,,,,542585,José Cisnero,2022,33,DET,RP,28,0,25.0,430
69377,600917,José Leclerc,2022,28,TEX,RP,39,0,47.7,785,,,,,,,,,,,,,,,,,,,,621016,Jose Cuas,2022,28,KC,RP,47,0,37.7,670
108152,665896,José Marte,2022,26,LAA,RP,11,0,11,265,,,,,,,,,,,,,,,,,,,,600917,José Leclerc,2022,28,TEX,RP,39,0,47.7,785
104324,650671,José Quijada,2022,26,LAA,RP,42,0,40.7,691,,,,,,,,,,,,,,,,,,,,665896,José Marte,2022,26,LAA,RP,11,0,11.0,265
51645,500779,José Quintana,2022,33,PIT,SP,20,20,103,1730,,,,,,,,,,,,,,,,,,,,650671,José Quijada,2022,26,LAA,RP,42,0,40.7,691
51645,500779,José Quintana,2022,33,STL,SP,12,12,62.7,992,,,,,,,,,,,,,,,,,,,,500779,José Quintana,2022,33,PIT,SP,20,20,103.0,1730
100408,614179,José Ruiz,2022,27,CWS,RP,63,0,60.7,1115,,,,,,,,,,,,,,,,,,,,500779,José Quintana,2022,33,STL,SP,12,12,62.7,992
106975,660761,José Suarez,2022,24,LAA,RP,2,0,6.7,110,,,,,,,,,,,,,,,,,,,,614179,José Ruiz,2022,27,CWS,RP,63,0,60.7,1115
106975,660761,José Suarez,2022,24,LAA,SP,20,20,102.3,1672,,,,,,,,,,,,,,,,,,,,660761,José Suarez,2022,24,LAA,RP,2,0,6.7,110
66311,570632,José Ureña,2022,30,MIL,RP,4,0,7.7,121,,,,,,,,,,,,,,,,,,,,660761,José Suarez,2022,24,LAA,SP,20,20,102.3,1672
66311,570632,José Ureña,2022,30,COL,SP,17,17,89.3,1501,,,,,,,,,,,,,,,,,,,,570632,José Ureña,2022,30,MIL,RP,4,0,7.7,121
106145,664353,José Urquidy,2022,27,HOU,RP,1,0,2,44,,,,,,,,,,,,,,,,,,,,570632,José Ureña,2022,30,COL,SP,17,17,89.3,1501
106145,664353,José Urquidy,2022,27,HOU,SP,28,28,162.3,2596,,,,,,,,,,,,,,,,,,,,664353,José Urquidy,2022,27,HOU,RP,1,0,2.0,44
